date,district,crop,temperature_C,precip_mm,wind_m_s,solar_rad_MJ_m2,ETo_mm,generated_irrigated,real_soil_moisture_mm
2015-09-21,Baghpat,Rice,30.22,2.41,0.72,18.68,5.206016459698489,0.0,28.20839098142463
2015-09-22,Baghpat,Rice,29.53,6.28,2.04,19.63,5.154906911455568,0.0,24.33348406996906
2015-09-23,Baghpat,Rice,27.08,0.57,2.66,18.55,4.814522906133503,1.0,50.0
2015-09-24,Baghpat,Rice,26.23,0.0,2.77,21.89,4.85390391951558,0.0,40.14609608048442
2015-09-25,Baghpat,Rice,26.15,0.0,2.03,21.65,4.81179746562724,0.0,30.334298614857175
2015-09-26,Baghpat,Rice,27.55,0.03,1.61,20.95,4.909172763489755,0.0,20.45512585136742
2015-09-27,Baghpat,Rice,27.94,0.02,1.49,19.8,4.873394587299697,1.0,50.0
2015-09-28,Baghpat,Rice,27.14,0.01,1.77,20.87,4.814577879087144,0.0,40.19542212091285
2015-09-29,Baghpat,Rice,26.61,0.0,2.06,21.12,4.746042275420818,0.0,30.449379845492032
2015-09-30,Baghpat,Rice,26.47,0.0,2.51,21.58,4.728690374562539,0.0,20.720689470929493
2015-10-01,Baghpat,Rice,26.65,0.0,1.87,21.19,4.706882236630012,1.0,50.0
2015-10-02,Baghpat,Rice,26.52,0.0,1.86,21.62,4.689144859866521,0.0,40.31085514013348
2015-10-03,Baghpat,Rice,27.27,0.0,1.77,21.2,4.725421654613608,0.0,30.58543348551987
2015-10-04,Baghpat,Rice,27.48,0.0,1.0,20.98,4.713313822351337,0.0,20.872119663168533
2015-10-05,Baghpat,Rice,28.61,0.0,0.98,20.45,4.781225806998919,1.0,50.0
2015-10-06,Baghpat,Rice,27.61,0.0,1.56,19.25,4.598112629789748,0.0,40.401887370210254
2015-10-07,Baghpat,Rice,27.31,0.0,1.82,18.31,4.49984905267353,0.0,30.90203831753672
2015-10-08,Baghpat,Rice,27.32,0.0,2.02,18.93,4.506027277836839,0.0,21.396011039699882
2015-10-09,Baghpat,Rice,27.87,0.0,2.04,20.38,4.604680754080939,1.0,50.0
2015-10-10,Baghpat,Rice,28.04,0.0,1.81,20.84,4.618841511318274,0.0,40.38115848868173
2015-10-11,Baghpat,Rice,28.64,0.0,1.46,20.15,4.622102516912183,0.0,30.75905597176954
2015-10-12,Baghpat,Rice,28.76,0.0,0.99,19.24,4.566092519504947,0.0,21.192963452264593
2015-10-13,Baghpat,Rice,27.93,2.11,1.14,16.73,4.341357590262934,1.0,50.0
2015-10-14,Baghpat,Rice,26.69,1.96,1.29,14.95,4.116242137863664,0.0,42.843757862136336
2015-10-15,Baghpat,Rice,26.62,0.33,0.97,15.7,4.12219463418906,0.0,34.05156322794728
2015-10-16,Baghpat,Rice,27.12,0.01,1.26,16.55,4.185558931781159,0.0,24.876004296166116
2015-10-17,Baghpat,Rice,26.76,0.05,1.41,16.17,4.111077542589427,1.0,50.0
2015-10-18,Baghpat,Rice,27.85,0.0,1.01,15.73,4.166862810353352,0.0,40.83313718964665
2015-10-19,Baghpat,Rice,28.21,0.0,1.27,15.71,4.175110809021484,0.0,31.658026380625166
2015-10-20,Baghpat,Rice,27.56,0.0,1.64,15.75,4.094848790735133,0.0,22.56317758989003
2015-10-21,Baghpat,Rice,24.94,0.14,1.68,15.54,3.8271209571966907,1.0,50.0
2015-10-22,Baghpat,Rice,23.23,0.0,1.88,16.67,3.7018450777447045,0.0,41.29815492225529
2015-10-23,Baghpat,Rice,23.24,0.0,1.98,18.11,3.7430040037073735,0.0,32.555150918547916
2015-10-24,Baghpat,Rice,25.33,0.0,1.15,16.88,3.8573899262834277,0.0,23.697760992264488
2015-10-25,Baghpat,Rice,25.18,0.0,1.36,16.17,3.7909150694297953,1.0,50.0
2015-10-26,Baghpat,Rice,24.2,0.2,1.28,14.43,3.606882777850373,0.0,41.59311722214963
2015-10-27,Baghpat,Rice,22.93,1.04,1.69,14.15,3.465892624006048,0.0,34.167224598143584
2015-10-28,Baghpat,Rice,18.48,2.46,1.48,10.66,2.9318394929424683,0.0,28.69538510520112
2015-10-29,Baghpat,Rice,20.86,0.0,0.95,14.96,3.2858596511581326,0.0,20.409525454042985
2015-10-30,Baghpat,Rice,21.2,0.87,1.44,15.81,3.330991096738928,1.0,50.0
2015-10-31,Baghpat,Rice,22.22,0.0,1.3,14.72,3.3537033379775663,0.0,41.646296662022436
2015-11-01,Baghpat,Wheat,22.68,0.0,0.86,14.98,3.384592192125525,0.0,208.6547107125097
2015-11-02,Baghpat,Wheat,22.88,0.0,1.1,14.62,3.367345113298052,0.0,205.28736559921165
2015-11-03,Baghpat,Wheat,23.27,0.0,1.31,12.39,3.2834656501838984,0.0,202.00389994902775
2015-11-04,Baghpat,Wheat,24.02,0.0,0.9,13.31,3.3662516803241167,0.0,198.63764826870363
2015-11-05,Baghpat,Wheat,24.62,1.12,0.94,8.3,3.161289461519779,0.0,196.59635880718386
2015-11-06,Baghpat,Wheat,23.38,0.0,1.29,13.07,3.2684306974793196,0.0,193.32792810970454
2015-11-07,Baghpat,Wheat,21.93,0.0,1.08,11.81,3.0826034456485583,0.0,190.245324664056
2015-11-08,Baghpat,Wheat,21.98,0.04,0.98,11.03,3.0360897002122487,0.0,187.24923496384375
2015-11-09,Baghpat,Wheat,23.25,0.0,1.16,11.77,3.1493651808296215,0.0,184.09986978301413
2015-11-10,Baghpat,Wheat,22.86,0.0,1.5,10.89,3.0641024011256746,0.0,181.03576738188846
2015-11-11,Baghpat,Wheat,21.87,0.0,2.96,12.56,3.0455994184063098,0.0,177.99016796348215
2015-11-12,Baghpat,Wheat,21.34,0.0,2.56,14.1,3.0534558567045513,1.0,225.0
2015-11-13,Baghpat,Wheat,22.22,0.0,2.71,12.42,3.035720606559735,0.0,221.96427939344028
2015-11-14,Baghpat,Wheat,22.9,0.0,2.47,11.66,3.0389085451482423,0.0,218.92537084829203
2015-11-15,Baghpat,Wheat,22.85,0.0,1.59,12.18,3.043119861457908,0.0,215.88225098683412
2015-11-16,Baghpat,Wheat,21.47,0.01,2.29,12.18,2.9258306784108723,0.0,212.96642030842324
2015-11-17,Baghpat,Wheat,19.13,0.0,2.3,15.61,2.8708670700189822,0.0,210.09555323840425
2015-11-18,Baghpat,Wheat,18.45,0.0,1.89,15.62,2.805944128038837,0.0,207.2896091103654
2015-11-19,Baghpat,Wheat,18.59,0.0,1.4,13.67,2.7314776244469035,0.0,204.5581314859185
2015-11-20,Baghpat,Wheat,19.31,0.0,1.2,13.15,2.7533210741840195,0.0,201.80481041173448
2015-11-21,Baghpat,Wheat,19.57,0.0,1.26,12.86,2.749490524948114,0.0,199.05531988678638
2015-11-22,Baghpat,Wheat,19.4,0.0,1.58,11.93,2.6889773014588942,0.0,196.3663425853275
2015-11-23,Baghpat,Wheat,19.07,0.0,1.42,11.42,2.634149359856612,0.0,193.73219322547087
2015-11-24,Baghpat,Wheat,19.21,0.0,2.15,12.03,2.657782509506753,0.0,191.07441071596412
2015-11-25,Baghpat,Wheat,19.77,0.0,2.94,12.58,2.7095553178124008,0.0,188.36485539815172
2015-11-26,Baghpat,Wheat,20.46,0.27,1.32,10.23,2.652682755865437,0.0,185.9821726422863
2015-11-27,Baghpat,Wheat,21.02,0.26,1.11,9.77,2.6620838994684575,0.0,183.58008874281782
2015-11-28,Baghpat,Wheat,20.33,0.04,2.0,8.17,2.5375417812696237,0.0,181.0825469615482
2015-11-29,Baghpat,Wheat,19.21,0.0,1.26,9.37,2.50397931578047,0.0,178.57856764576772
2015-11-30,Baghpat,Wheat,19.95,0.0,1.25,10.02,2.572578188456943,1.0,225.0
2015-12-01,Baghpat,Wheat,19.85,0.0,1.55,8.47,2.493150422008703,0.0,222.5068495779913
2015-12-02,Baghpat,Wheat,18.14,0.47,1.76,7.87,2.34836306663052,0.0,220.62848651136076
2015-12-03,Baghpat,Wheat,18.25,0.0,2.76,10.57,2.456289858051933,0.0,218.17219665330882
2015-12-04,Baghpat,Wheat,17.54,0.0,2.31,13.06,2.494780990625547,0.0,215.67741566268327
2015-12-05,Baghpat,Wheat,18.22,0.0,1.38,13.5,2.5529662521694583,0.0,213.12444941051382
2015-12-06,Baghpat,Wheat,18.42,0.0,0.92,11.42,2.4822111198451973,0.0,210.64223829066862
2015-12-07,Baghpat,Wheat,19.29,0.0,0.96,11.11,2.523956143760715,0.0,208.1182821469079
2015-12-08,Baghpat,Wheat,19.29,0.0,1.05,12.02,2.5546198158879383,0.0,205.56366233101994
2015-12-09,Baghpat,Wheat,17.83,0.0,1.49,7.83,2.2866220274937277,0.0,203.2770403035262
2015-12-10,Baghpat,Wheat,18.75,0.0,1.57,10.06,2.431687481707681,0.0,200.84535282181852
2015-12-11,Baghpat,Wheat,17.92,0.4,1.6,8.26,2.301713750061424,0.0,198.9436390717571
2015-12-12,Baghpat,Wheat,15.19,0.01,2.25,7.62,2.0988799544783046,0.0,196.8547591172788
2015-12-13,Baghpat,Wheat,13.82,0.0,1.9,12.24,2.1682162103205114,0.0,194.6865429069583
2015-12-14,Baghpat,Wheat,13.26,0.0,2.57,12.93,2.149890144221009,0.0,192.53665276273728
2015-12-15,Baghpat,Wheat,12.77,0.0,2.43,13.08,2.118809917376988,0.0,190.4178428453603
2015-12-16,Baghpat,Wheat,15.04,0.0,0.94,12.85,2.2666191091206844,0.0,188.15122373623961
2015-12-17,Baghpat,Wheat,14.33,0.0,1.14,10.56,2.138517230065594,0.0,186.01270650617403
2015-12-18,Baghpat,Wheat,12.66,0.0,2.44,10.97,2.0399001202094005,0.0,183.97280638596462
2015-12-19,Baghpat,Wheat,13.34,0.0,1.96,12.29,2.128414170933764,0.0,181.84439221503087
2015-12-20,Baghpat,Wheat,13.44,0.0,1.17,10.81,2.086064792813785,0.0,179.7583274222171
2015-12-21,Baghpat,Wheat,12.57,0.0,1.44,10.27,2.0104747359475605,1.0,225.0
2015-12-22,Baghpat,Wheat,13.02,0.0,1.17,8.83,1.9921941786189226,0.0,223.00780582138108
2015-12-23,Baghpat,Wheat,11.99,0.0,1.75,8.66,1.920828056462437,0.0,221.08697776491866
2015-12-24,Baghpat,Wheat,11.99,0.0,2.91,11.3,2.0075150787886096,0.0,219.07946268613006
2015-12-25,Baghpat,Wheat,10.86,0.0,2.3,13.59,2.0014635083531833,0.0,217.07799917777686
2015-12-26,Baghpat,Wheat,14.13,0.0,2.84,13.04,2.213695208476843,0.0,214.8643039693
2015-12-27,Baghpat,Wheat,15.84,0.0,2.55,11.92,2.295338454334512,0.0,212.5689655149655
2015-12-28,Baghpat,Wheat,17.32,0.0,2.9,12.3,2.413341330851935,0.0,210.15562418411355
2015-12-29,Baghpat,Wheat,17.02,0.0,2.95,12.76,2.4128236825261142,0.0,207.74280050158742
2015-12-30,Baghpat,Wheat,16.0,0.0,1.68,13.21,2.3615815838327316,0.0,205.3812189177547
2015-12-31,Baghpat,Wheat,15.15,0.0,1.56,11.32,2.240689679127334,0.0,203.14052923862735
2016-01-01,Baghpat,Wheat,15.59,0.0,1.56,12.91,2.3308555291010102,0.0,200.80967370952635
2016-01-02,Baghpat,Wheat,15.05,0.0,1.74,10.55,2.215601054190466,0.0,198.59407265533588
2016-01-03,Baghpat,Wheat,14.97,0.0,2.17,12.19,2.272474629230559,0.0,196.3215980261053
2016-01-04,Baghpat,Wheat,16.37,0.0,0.82,9.81,2.287824536371751,0.0,194.03377348973356
2016-01-05,Baghpat,Wheat,19.67,0.0,0.93,11.48,2.582805426959806,0.0,191.45096806277377
2016-01-06,Baghpat,Wheat,18.54,0.0,1.21,10.11,2.4579345553609477,0.0,188.99303350741283
2016-01-07,Baghpat,Wheat,18.5,0.0,1.02,9.83,2.4511576807561744,0.0,186.54187582665665
2016-01-08,Baghpat,Wheat,17.55,0.0,2.55,8.19,2.3298291640108553,0.0,184.2120466626458
2016-01-09,Baghpat,Wheat,15.06,0.0,3.24,13.81,2.371712077136069,0.0,181.84033458550974
2016-01-10,Baghpat,Wheat,15.58,0.0,1.62,13.62,2.410294440586084,0.0,179.43004014492365
2016-01-11,Baghpat,Wheat,17.05,0.0,0.92,13.47,2.519318049628352,1.0,225.0
2016-01-12,Baghpat,Wheat,17.07,0.0,1.37,13.12,2.5167041942984785,0.0,222.48329580570152
2016-01-13,Baghpat,Wheat,15.69,0.0,1.39,9.4,2.2917525931784137,0.0,220.1915432125231
2016-01-14,Baghpat,Wheat,14.18,0.0,1.4,6.68,2.098327385763072,0.0,218.09321582676003
2016-01-15,Baghpat,Wheat,13.26,0.0,1.73,5.1,2.040386194558795,0.0,216.05282963220122
2016-01-16,Baghpat,Wheat,13.1,0.0,2.39,9.35,2.138291145935273,0.0,213.91453848626594
2016-01-17,Baghpat,Wheat,13.32,0.0,1.03,8.43,2.1306223656800056,0.0,211.78391612058593
2016-01-18,Baghpat,Wheat,13.37,0.0,1.31,9.23,2.171449151329593,0.0,209.61246696925633
2016-01-19,Baghpat,Wheat,13.08,0.0,1.38,6.39,2.0700009506751114,0.0,207.54246601858122
2016-01-20,Baghpat,Wheat,11.51,0.0,1.75,6.74,1.9773684674283256,0.0,205.5650975511529
2016-01-21,Baghpat,Wheat,11.43,0.0,2.16,10.94,2.11961896995419,0.0,203.4454785811987
2016-01-22,Baghpat,Wheat,12.66,0.0,1.36,11.66,2.242966450606339,0.0,201.20251213059237
2016-01-23,Baghpat,Wheat,13.67,0.0,1.31,14.03,2.407464023878623,0.0,198.79504810671375
2016-01-24,Baghpat,Wheat,12.2,0.0,1.52,10.48,2.1918717747732686,0.0,196.6031763319405
2016-01-25,Baghpat,Wheat,11.43,0.0,1.59,11.13,2.167120911057079,0.0,194.4360554208834
2016-01-26,Baghpat,Wheat,15.35,0.0,0.85,10.09,2.4323410782843538,0.0,192.00371434259904
2016-01-27,Baghpat,Wheat,15.61,0.0,1.19,12.14,2.5389471155216508,0.0,189.4647672270774
2016-01-28,Baghpat,Wheat,16.0,0.0,2.08,12.12,2.58113287985005,0.0,186.88363434722734
2016-01-29,Baghpat,Wheat,18.58,0.02,1.01,10.79,2.7400747595339467,0.0,184.1635595876934
2016-01-30,Baghpat,Wheat,19.74,0.14,1.09,12.73,2.921691761647657,0.0,181.38186782604575
2016-01-31,Baghpat,Wheat,17.78,0.0,2.36,8.27,2.6084420438443847,0.0,178.77342578220137
2016-02-01,Baghpat,Wheat,15.0,0.0,2.09,14.25,2.633231747801734,1.0,225.0
2016-02-02,Baghpat,Wheat,13.43,0.0,1.89,16.66,2.5986621613523013,0.0,222.4013378386477
2016-02-03,Baghpat,Wheat,14.03,0.0,2.69,16.7,2.6639593585174404,0.0,219.73737848013025
2016-02-04,Baghpat,Wheat,14.57,0.0,2.06,16.9,2.7302904030525266,0.0,217.00708807707773
2016-02-05,Baghpat,Wheat,15.41,0.0,1.65,16.27,2.7948022978864917,0.0,214.21228577919123
2016-02-06,Baghpat,Wheat,17.06,0.0,1.48,15.1,2.907358891941766,0.0,211.30492688724948
2016-02-07,Baghpat,Wheat,15.76,2.56,1.65,9.67,2.6167252355394597,0.0,211.24820165171002
2016-02-08,Baghpat,Wheat,15.56,0.01,1.47,14.75,2.801188159947433,0.0,208.45701349176258
2016-02-09,Baghpat,Wheat,16.27,0.0,1.72,15.8,2.914489950928949,0.0,205.54252354083363
2016-02-10,Baghpat,Wheat,17.26,0.0,1.3,14.96,2.9852233382238076,0.0,202.5573002026098
2016-02-11,Baghpat,Wheat,16.69,0.0,2.24,15.12,2.9592659287166745,0.0,199.59803427389315
2016-02-12,Baghpat,Wheat,15.66,0.0,1.51,15.43,2.8982304241107886,0.0,196.69980384978237
2016-02-13,Baghpat,Wheat,16.81,0.0,1.34,13.17,2.9316193676773157,0.0,193.76818448210506
2016-02-14,Baghpat,Wheat,15.81,0.33,1.74,15.97,2.9637484011558017,0.0,191.13443608094926
2016-02-15,Baghpat,Wheat,14.73,0.0,1.63,13.43,2.7970677892815923,0.0,188.33736829166767
2016-02-16,Baghpat,Wheat,15.75,0.0,1.69,15.17,2.964192834526506,0.0,185.37317545714117
2016-02-17,Baghpat,Wheat,18.86,0.07,1.6,13.18,3.1794355840034303,0.0,182.26373987313772
2016-02-18,Baghpat,Wheat,22.02,0.2,1.99,6.9,3.245535379928283,0.0,179.21820449320944
2016-02-19,Baghpat,Wheat,23.43,0.02,1.25,12.07,3.5679637650432725,1.0,225.0
2016-02-20,Baghpat,Wheat,22.43,2.93,1.66,12.07,3.502212939334695,0.0,224.4277870606653
2016-02-21,Baghpat,Wheat,20.04,0.0,3.64,19.39,3.6072641339204354,0.0,220.82052292674487
2016-02-22,Baghpat,Wheat,19.34,0.0,3.56,20.69,3.6090838720797205,0.0,217.21143905466516
2016-02-23,Baghpat,Wheat,19.09,0.0,2.1,20.64,3.602691687251051,0.0,213.6087473674141
2016-02-24,Baghpat,Wheat,21.14,0.0,1.14,20.1,3.802572852223657,0.0,209.80617451519046
2016-02-25,Baghpat,Wheat,21.67,0.0,0.99,19.73,3.860721382183005,0.0,205.94545313300745
2016-02-26,Baghpat,Wheat,21.84,0.0,1.38,17.8,3.819879177007498,0.0,202.12557395599995
2016-02-27,Baghpat,Wheat,21.66,0.0,1.02,17.15,3.7969046748768553,0.0,198.3286692811231
2016-02-28,Baghpat,Wheat,22.66,0.0,0.73,16.38,3.881980669968845,0.0,194.44668861115426
2016-02-29,Baghpat,Wheat,22.83,0.0,0.9,16.64,3.9313045460119906,0.0,190.51538406514226
2016-03-01,Baghpat,Wheat,22.83,0.0,1.41,17.15,3.975048846728394,0.0,186.54033521841387
2016-03-02,Baghpat,Wheat,24.37,0.0,1.36,17.61,4.168843612420496,0.0,182.37149160599338
2016-03-03,Baghpat,Wheat,24.5,0.0,2.07,17.54,4.201385120464672,0.0,178.17010648552872
2016-03-04,Baghpat,Wheat,25.03,0.0,2.05,18.26,4.309459124913618,1.0,225.0
2016-03-05,Baghpat,Wheat,24.42,1.17,1.76,15.2,4.133400871876643,0.0,222.03659912812336
2016-03-06,Baghpat,Wheat,24.63,0.39,1.84,15.56,4.193145645683235,0.0,218.2334534824401
2016-03-07,Baghpat,Wheat,23.21,0.33,1.73,18.66,4.209732193662162,0.0,214.35372128877796
2016-03-08,Baghpat,Wheat,23.07,0.0,2.19,17.92,4.18552773939824,0.0,210.1681935493797
2016-03-09,Baghpat,Wheat,22.49,0.0,1.94,20.56,4.258438813740793,0.0,205.90975473563893
2016-03-10,Baghpat,Wheat,24.64,0.0,2.24,20.12,4.4891621871633225,0.0,201.4205925484756
2016-03-11,Baghpat,Wheat,26.4,3.29,1.81,15.41,4.47825565260694,0.0,200.23233689586866
2016-03-12,Baghpat,Wheat,25.35,16.54,2.61,18.34,4.529910863147598,0.0,212.24242603272106
2016-03-13,Baghpat,Wheat,22.54,0.78,2.18,20.21,4.335078093550535,0.0,208.68734793917054
2016-03-14,Baghpat,Wheat,22.47,1.07,1.15,16.68,4.198636287353135,0.0,205.5587116518174
2016-03-15,Baghpat,Wheat,20.72,0.0,2.11,20.01,4.171934076551819,0.0,201.38677757526557
2016-03-16,Baghpat,Wheat,21.12,0.0,3.01,22.06,4.317867326329116,0.0,197.06891024893645
2016-03-17,Baghpat,Wheat,23.13,0.75,1.63,17.61,4.371737007833295,0.0,193.44717324110314
2016-03-18,Baghpat,Wheat,25.91,0.1,2.05,18.7,4.741687661567178,0.0,188.80548557953597
2016-03-19,Baghpat,Wheat,27.07,0.65,0.85,17.58,4.836859869678981,0.0,184.61862570985699
2016-03-20,Baghpat,Wheat,26.54,0.56,1.34,21.56,4.987617210191369,0.0,180.19100849966563
2016-03-21,Baghpat,Wheat,23.59,0.01,4.29,23.33,4.751743441286484,0.0,175.44926505837913
2016-03-22,Baghpat,Wheat,22.5,0.0,4.39,25.92,4.751906874933282,1.0,225.0
2016-03-23,Baghpat,Wheat,23.43,0.0,2.62,25.05,4.846363050407171,0.0,220.15363694959282
2016-03-24,Baghpat,Wheat,26.35,0.0,1.22,23.33,5.134603804910154,0.0,215.01903314468268
2016-03-25,Baghpat,Wheat,27.29,0.0,0.95,22.08,5.208118855645519,0.0,209.81091428903716
2016-03-26,Baghpat,Wheat,25.02,0.0,2.33,14.19,4.6042187571705675,0.0,205.2066955318666
2016-03-27,Baghpat,Wheat,24.82,0.01,1.97,22.11,4.965131991867981,0.0,200.25156353999859
2016-03-28,Baghpat,Wheat,24.58,0.0,2.0,24.63,5.066600421245423,0.0,195.18496311875316
2016-03-29,Baghpat,Wheat,26.06,0.0,2.16,23.4,5.209200362039166,0.0,189.975762756714
2016-03-30,Baghpat,Wheat,27.69,0.0,1.79,20.75,5.2988246509294985,0.0,184.6769381057845
2016-03-31,Baghpat,Wheat,29.18,0.0,1.53,23.06,5.6067126328124415,0.0,179.07022547297206
2016-04-01,Baghpat,Wheat,29.86,0.0,2.75,23.72,5.741790352305863,1.0,225.0
2016-04-02,Baghpat,Wheat,31.58,0.0,1.99,22.38,5.902863175083076,0.0,219.09713682491693
2016-04-03,Baghpat,Wheat,32.96,0.0,1.51,19.9,5.958035661995283,0.0,213.13910116292163
2016-04-04,Baghpat,Wheat,30.97,0.0,1.72,21.35,5.8202335349326075,0.0,207.31886762798902
2016-04-05,Baghpat,Wheat,30.17,0.0,3.07,20.2,5.687109267589798,0.0,201.63175836039923
2016-04-06,Baghpat,Wheat,29.55,0.14,2.13,21.66,5.70646519683635,0.0,196.06529316356287
2016-04-07,Baghpat,Wheat,30.14,0.0,2.17,24.27,5.927302526549388,0.0,190.13799063701347
2016-04-08,Baghpat,Wheat,28.43,0.15,1.6,25.69,5.801956243655821,0.0,184.48603439335767
2016-04-09,Baghpat,Wheat,30.12,0.0,2.2,25.49,6.0238498301312235,0.0,178.46218456322646
2016-04-10,Baghpat,Wheat,30.26,0.0,2.75,19.13,5.741129709612611,1.0,225.0
2016-04-11,Baghpat,Wheat,29.38,0.0,3.68,24.91,5.940431532671567,0.0,219.05956846732843
2016-04-12,Baghpat,Wheat,28.99,0.0,4.16,26.88,6.003158450231015,0.0,213.05641001709742
2016-04-13,Baghpat,Wheat,30.3,0.0,4.33,27.42,6.215805803429524,0.0,206.8406042136679
2016-04-14,Baghpat,Wheat,31.61,0.0,3.38,26.35,6.350306757440086,0.0,200.4902974562278
2016-04-15,Baghpat,Wheat,33.03,0.0,2.84,23.72,6.414450309579444,0.0,194.07584714664836
2016-04-16,Baghpat,Wheat,34.0,0.0,2.73,24.65,6.605328735555479,0.0,187.47051841109288
2016-04-17,Baghpat,Wheat,34.54,0.0,1.8,20.86,6.48514586722253,0.0,180.98537254387034
2016-04-18,Baghpat,Wheat,34.18,0.01,2.25,22.58,6.552929976400886,0.0,174.44244256746944
2016-04-19,Baghpat,Wheat,33.89,0.19,1.6,20.02,6.393586385341461,1.0,225.0
2016-04-20,Baghpat,Wheat,33.9,0.0,3.61,24.93,6.678774130387436,0.0,218.32122586961256
2016-04-21,Baghpat,Wheat,32.98,0.0,4.57,26.93,6.680440872220275,0.0,211.64078499739227
2016-04-22,Baghpat,Wheat,33.98,0.0,2.53,24.94,6.723265359877869,0.0,204.9175196375144
2016-04-23,Baghpat,Wheat,30.84,0.37,3.08,27.63,6.464460622781552,0.0,198.82305901473285
2016-04-24,Baghpat,Wheat,30.35,0.0,2.81,28.15,6.439507228692807,0.0,192.38355178604004
2016-04-25,Baghpat,Wheat,31.15,0.0,2.8,26.96,6.502361415943118,0.0,185.88119037009693
2016-04-26,Baghpat,Wheat,32.29,0.0,1.77,23.73,6.50188873161951,0.0,179.37930163847741
2016-04-27,Baghpat,Wheat,32.85,0.0,2.12,21.55,6.472796724428156,1.0,225.0
2016-04-28,Baghpat,Wheat,32.95,0.0,2.97,24.9,6.67809916294774,0.0,218.32190083705225
2016-04-29,Baghpat,Wheat,33.17,0.0,2.52,25.23,6.738427476640637,0.0,211.58347336041163
2016-04-30,Baghpat,Wheat,32.56,0.0,2.13,25.72,6.6967254852331095,0.0,204.88674787517851
2016-05-01,Baghpat,None,33.88,0.0,2.73,27.54,6.9819752671885675,0.0,0.0
2016-05-02,Baghpat,None,35.44,0.0,2.15,26.42,7.145494570486948,0.0,0.0
2016-05-03,Baghpat,None,34.83,0.59,2.15,17.7,6.589329675304351,0.0,0.0
2016-05-04,Baghpat,None,33.55,6.05,2.66,20.31,6.587309255757804,0.0,0.0
2016-05-05,Baghpat,None,32.46,4.48,2.03,21.8,6.539399447577942,0.0,0.0
2016-05-06,Baghpat,None,31.09,0.53,1.98,20.16,6.286302424372026,0.0,0.0
2016-05-07,Baghpat,None,31.63,0.01,1.75,22.41,6.485603736494314,0.0,0.0
2016-05-08,Baghpat,None,33.03,0.0,1.8,23.16,6.7205190511504815,0.0,0.0
2016-05-09,Baghpat,None,34.46,0.02,2.1,19.7,6.727156202032126,0.0,0.0
2016-05-10,Baghpat,None,34.69,0.13,1.74,22.84,6.943864365796205,0.0,0.0
2016-05-11,Baghpat,None,34.15,2.6,1.48,24.03,6.9477161051170615,0.0,0.0
2016-05-12,Baghpat,None,34.67,0.0,1.75,25.21,7.091869136779226,0.0,0.0
2016-05-13,Baghpat,None,36.17,0.03,1.67,25.38,7.314122972530126,0.0,0.0
2016-05-14,Baghpat,None,36.53,0.0,2.04,25.88,7.400782237286664,0.0,0.0
2016-05-15,Baghpat,None,36.75,0.0,2.56,25.6,7.424385391991806,0.0,0.0
2016-05-16,Baghpat,None,36.61,0.0,2.79,26.79,7.481262938835282,0.0,0.0
2016-05-17,Baghpat,None,36.95,0.0,3.07,28.58,7.636938015158716,0.0,0.0
2016-05-18,Baghpat,None,37.78,0.0,2.3,28.74,7.770424255606667,0.0,0.0
2016-05-19,Baghpat,None,38.49,0.0,2.06,27.56,7.810535777378576,0.0,0.0
2016-05-20,Baghpat,None,38.01,0.0,2.05,25.74,7.647398784559991,0.0,0.0
2016-05-21,Baghpat,None,38.51,2.25,1.99,25.8,7.727211919194223,0.0,0.0
2016-05-22,Baghpat,None,38.92,0.01,2.12,25.88,7.795715930537955,0.0,0.0
2016-05-23,Baghpat,None,37.32,3.34,1.7,19.52,7.21031695727831,0.0,0.0
2016-05-24,Baghpat,None,34.46,7.04,2.04,21.74,6.967837844676556,0.0,0.0
2016-05-25,Baghpat,None,33.88,0.0,2.42,21.63,6.890391601480553,0.0,0.0
2016-05-26,Baghpat,None,35.08,1.07,2.01,23.4,7.155847267664091,0.0,0.0
2016-05-27,Baghpat,None,37.39,0.0,4.02,23.71,7.492320720825166,0.0,0.0
2016-05-28,Baghpat,None,36.72,0.1,3.56,23.38,7.387821111918943,0.0,0.0
2016-05-29,Baghpat,None,34.05,15.53,1.84,22.03,6.956505369909855,0.0,0.0
2016-05-30,Baghpat,None,32.18,2.82,1.87,15.11,6.32949952634901,0.0,0.0
2016-05-31,Baghpat,None,33.65,0.0,2.37,23.35,6.984037598102892,0.0,0.0
2016-06-01,Baghpat,Rice,35.35,0.0,2.62,25.17,7.320702789812208,0.0,29.325593872210227
2016-06-02,Baghpat,Rice,36.33,0.0,3.72,25.41,7.473285303060099,1.0,50.0
2016-06-03,Baghpat,Rice,36.25,0.05,1.93,26.18,7.509264482354117,0.0,37.54073551764588
2016-06-04,Baghpat,Rice,37.28,0.2,1.4,25.81,7.634802181436323,0.0,25.105933336209556
2016-06-05,Baghpat,Rice,38.28,0.04,0.99,24.68,7.7106533713488945,1.0,50.0
2016-06-06,Baghpat,Rice,37.19,2.13,1.62,21.98,7.40655595889395,0.0,39.72344404110605
2016-06-07,Baghpat,Rice,35.08,4.64,1.44,25.46,7.319366202887954,0.0,32.044077838218094
2016-06-08,Baghpat,Rice,36.79,0.09,1.55,25.22,7.544882270264264,1.0,50.0
2016-06-09,Baghpat,Rice,37.86,0.22,2.02,24.26,7.639048167859766,0.0,37.58095183214023
