date,district,crop,temperature_C,precip_mm,wind_m_s,solar_rad_MJ_m2,ETo_mm,real_soil_moisture_mm
2015-10-01,Baghpat,Rice,26.65,0.0,1.87,21.19,4.706882236630012,57.62634426355362
2015-10-02,Baghpat,Rice,26.52,0.0,1.86,21.62,4.689144859866521,55.04627376794815
2015-10-03,Baghpat,Rice,27.27,0.0,1.77,21.2,4.725421654613608,52.775001525878906
2015-10-04,Baghpat,Rice,27.48,0.0,1.0,20.98,4.713313822351337,50.88939517736435
2015-10-05,Baghpat,Rice,28.61,0.0,0.98,20.45,4.781225806998919,49.350929260253906
2015-10-06,Baghpat,Rice,27.61,0.0,1.56,19.25,4.598112629789748,48.09856563806534
2015-10-07,Baghpat,Rice,27.31,0.0,1.82,18.31,4.49984905267353,47.040367126464844
2015-10-08,Baghpat,Rice,27.32,0.0,2.02,18.93,4.506027277836839,46.19484096765518
2015-10-09,Baghpat,Rice,27.87,0.0,2.04,20.38,4.604680754080939,45.528410375118256
2015-10-10,Baghpat,Rice,28.04,0.0,1.81,20.84,4.618841511318274,44.94972378015518
2015-10-11,Baghpat,Rice,28.64,0.0,1.46,20.15,4.622102516912183,44.475746154785156
2015-10-12,Baghpat,Rice,28.76,0.0,0.99,19.24,4.566092519504947,44.09084469079971
2015-10-13,Baghpat,Rice,27.93,2.11,1.14,16.73,4.341357590262934,44.728660583496094
2015-10-14,Baghpat,Rice,26.69,1.96,1.29,14.95,4.116242137863664,57.46441036462784
2015-10-15,Baghpat,Rice,26.62,0.33,0.97,15.7,4.12219463418906,65.11421352624893
2015-10-16,Baghpat,Rice,27.12,0.01,1.26,16.55,4.185558931781159,61.388397216796875
2015-10-17,Baghpat,Rice,26.76,0.05,1.41,16.17,4.111077542589427,57.764433324337006
2015-10-18,Baghpat,Rice,27.85,0.0,1.01,15.73,4.166862810353352,54.751016199588776
2015-10-19,Baghpat,Rice,28.21,0.0,1.27,15.71,4.175110809021484,53.07731777429581
2015-10-20,Baghpat,Rice,27.56,0.0,1.64,15.75,4.094848790735133,51.93042755126953
2015-10-21,Baghpat,Rice,24.94,0.14,1.68,15.54,3.8271209571966907,50.08239895105362
2015-10-22,Baghpat,Rice,23.23,0.0,1.88,16.67,3.7018450777447045,48.334501683712006
2015-10-23,Baghpat,Rice,23.24,0.0,1.98,18.11,3.7430040037073735,47.00966030359268
2015-10-24,Baghpat,Rice,25.33,0.0,1.15,16.88,3.8573899262834277,46.04320675134659
2015-10-25,Baghpat,Rice,25.18,0.0,1.36,16.17,3.7909150694297953,45.42350918054581
2015-10-26,Baghpat,Rice,24.2,0.2,1.28,14.43,3.606882777850373,49.62768405675888
2015-10-27,Baghpat,Rice,22.93,1.04,1.69,14.15,3.465892624006048,48.25572967529297
2015-10-28,Baghpat,Rice,18.48,2.46,1.48,10.66,2.9318394929424683,48.27480465173721
2015-10-29,Baghpat,Rice,20.86,0.0,0.95,14.96,3.2858596511581326,48.42987209558487
2015-10-30,Baghpat,Rice,21.2,0.87,1.44,15.81,3.330991096738928,47.40333706140518
2015-10-31,Baghpat,Rice,22.22,0.0,1.3,14.72,3.3537033379775663,46.526527404785156
2015-11-01,Baghpat,Wheat,22.68,0.0,0.86,14.98,3.384592192125525,137.4881699681282
2015-11-02,Baghpat,Wheat,22.88,0.0,1.1,14.62,3.367345113298052,135.73722392320633
2015-11-03,Baghpat,Wheat,23.27,0.0,1.31,12.39,3.2834656501838984,134.40570831298828
2015-11-04,Baghpat,Wheat,24.02,0.0,0.9,13.31,3.3662516803241167,133.70990306138992
2015-11-05,Baghpat,Wheat,24.62,1.12,0.94,8.3,3.161289461519779,146.0414931178093
2015-11-06,Baghpat,Wheat,23.38,0.0,1.29,13.07,3.2684306974793196,145.13340443372726
2015-11-07,Baghpat,Wheat,21.93,0.0,1.08,11.81,3.0826034456485583,144.82956379652023
2015-11-08,Baghpat,Wheat,21.98,0.04,0.98,11.03,3.0360897002122487,144.93026733398438
2015-11-09,Baghpat,Wheat,23.25,0.0,1.16,11.77,3.1493651808296215,143.29547435045242
2015-11-10,Baghpat,Wheat,22.86,0.0,1.5,10.89,3.0641024011256746,143.3767318725586
2015-11-11,Baghpat,Wheat,21.87,0.0,2.96,12.56,3.0455994184063098,142.52758473157883
2015-11-12,Baghpat,Wheat,21.34,0.0,2.56,14.1,3.0534558567045513,139.78214263916016
2015-11-13,Baghpat,Wheat,22.22,0.0,2.71,12.42,3.035720606559735,137.6478150486946
2015-11-14,Baghpat,Wheat,22.9,0.0,2.47,11.66,3.0389085451482423,135.88199615478516
2015-11-15,Baghpat,Wheat,22.85,0.0,1.59,12.18,3.043119861457908,134.56936329603195
2015-11-16,Baghpat,Wheat,21.47,0.01,2.29,12.18,2.9258306784108723,137.67699748277664
2015-11-17,Baghpat,Wheat,19.13,0.0,2.3,15.61,2.8708670700189822,135.77670603990555
2015-11-18,Baghpat,Wheat,18.45,0.0,1.89,15.62,2.805944128038837,134.31015461683273
2015-11-19,Baghpat,Wheat,18.59,0.0,1.4,13.67,2.7314776244469035,133.17489624023438
2015-11-20,Baghpat,Wheat,19.31,0.0,1.2,13.15,2.7533210741840195,132.19584971666336
2015-11-21,Baghpat,Wheat,19.57,0.0,1.26,12.86,2.749490524948114,131.30093067884445
2015-11-22,Baghpat,Wheat,19.4,0.0,1.58,11.93,2.6889773014588942,130.53302764892578
2015-11-23,Baghpat,Wheat,19.07,0.0,1.42,11.42,2.634149359856612,129.83322590589523
2015-11-24,Baghpat,Wheat,19.21,0.0,2.15,12.03,2.657782509506753,129.1940689086914
2015-11-25,Baghpat,Wheat,19.77,0.0,2.94,12.58,2.7095553178124008,128.63044291734695
2015-11-26,Baghpat,Wheat,20.46,0.27,1.32,10.23,2.652682755865437,128.14350128173828
2015-11-27,Baghpat,Wheat,21.02,0.26,1.11,9.77,2.6620838994684575,131.18877410888672
2015-11-28,Baghpat,Wheat,20.33,0.04,2.0,8.17,2.5375417812696237,136.44733875989914
2015-11-29,Baghpat,Wheat,19.21,0.0,1.26,9.37,2.50397931578047,136.1434981226921
2015-11-30,Baghpat,Wheat,19.95,0.0,1.25,10.02,2.572578188456943,135.08434742689133
2015-12-01,Baghpat,Wheat,19.85,0.0,1.55,8.47,2.493150422008703,134.03434306383133
2015-12-02,Baghpat,Wheat,18.14,0.47,1.76,7.87,2.34836306663052,133.26587677001953
2015-12-03,Baghpat,Wheat,18.25,0.0,2.76,10.57,2.456289858051933,132.5780913233757
2015-12-04,Baghpat,Wheat,17.54,0.0,2.31,13.06,2.494780990625547,131.8302109837532
2015-12-05,Baghpat,Wheat,18.22,0.0,1.38,13.5,2.5529662521694583,131.13613575696945
2015-12-06,Baghpat,Wheat,18.42,0.0,0.92,11.42,2.4822111198451973,130.48725575208664
2015-12-07,Baghpat,Wheat,19.29,0.0,0.96,11.11,2.523956143760715,129.8812910914421
2015-12-08,Baghpat,Wheat,19.29,0.0,1.05,12.02,2.5546198158879383,129.38918620347977
2015-12-09,Baghpat,Wheat,17.83,0.0,1.49,7.83,2.2866220274937277,129.1997954249382
2015-12-10,Baghpat,Wheat,18.75,0.0,1.57,10.06,2.431687481707681,130.5896759033203
2015-12-11,Baghpat,Wheat,17.92,0.4,1.6,8.26,2.301713750061424,136.98062896728516
2015-12-12,Baghpat,Wheat,15.19,0.01,2.25,7.62,2.0988799544783046,135.97526997327805
2015-12-13,Baghpat,Wheat,13.82,0.0,1.9,12.24,2.1682162103205114,135.1215362548828
2015-12-14,Baghpat,Wheat,13.26,0.0,2.57,12.93,2.149890144221009,134.2300370335579
2015-12-15,Baghpat,Wheat,12.77,0.0,2.43,13.08,2.118809917376988,133.4020659327507
2015-12-16,Baghpat,Wheat,15.04,0.0,0.94,12.85,2.2666191091206844,132.67192840576172
2015-12-17,Baghpat,Wheat,14.33,0.0,1.14,10.56,2.138517230065594,132.0327714085579
2015-12-18,Baghpat,Wheat,12.66,0.0,2.44,10.97,2.0399001202094005,131.46343231201172
2015-12-19,Baghpat,Wheat,13.34,0.0,1.96,12.29,2.128414170933764,130.93757182359695
2015-12-20,Baghpat,Wheat,13.44,0.0,1.17,10.81,2.086064792813785,130.46150654554367
2015-12-21,Baghpat,Wheat,12.57,0.0,1.44,10.27,2.0104747359475605,130.0014540553093
2015-12-22,Baghpat,Wheat,13.02,0.0,1.17,8.83,1.9921941786189226,129.6157792210579
2015-12-23,Baghpat,Wheat,11.99,0.0,1.75,8.66,1.920828056462437,129.24271076917648
2015-12-24,Baghpat,Wheat,11.99,0.0,2.91,11.3,2.0075150787886096,128.89537811279297
2015-12-25,Baghpat,Wheat,10.86,0.0,2.3,13.59,2.0014635083531833,128.57894450426102
2015-12-26,Baghpat,Wheat,14.13,0.0,2.84,13.04,2.213695208476843,128.2436415553093
2015-12-27,Baghpat,Wheat,15.84,0.0,2.55,11.92,2.295338454334512,127.91920155286789
2015-12-28,Baghpat,Wheat,17.32,0.0,2.9,12.3,2.413341330851935,127.60448455810547
2015-12-29,Baghpat,Wheat,17.02,0.0,2.95,12.76,2.4128236825261142,127.32181996107101
2015-12-30,Baghpat,Wheat,16.0,0.0,1.68,13.21,2.3615815838327316,127.06890106201172
2015-12-31,Baghpat,Wheat,15.15,0.0,1.56,11.32,2.240689679127334,126.8377348780632
2016-01-01,Baghpat,Wheat,15.59,0.0,1.56,12.91,2.3308555291010102,126.66492015123367
2016-01-02,Baghpat,Wheat,15.05,0.0,1.74,10.55,2.215601054190466,126.50413513183594
2016-01-03,Baghpat,Wheat,14.97,0.0,2.17,12.19,2.272474629230559,126.35021656751633
2016-01-04,Baghpat,Wheat,16.37,0.0,0.82,9.81,2.287824536371751,126.22089385986328
2016-01-05,Baghpat,Wheat,19.67,0.0,0.93,11.48,2.582805426959806,126.27468556165695
2016-01-06,Baghpat,Wheat,18.54,0.0,1.21,10.11,2.4579345553609477,126.2386366724968
2016-01-07,Baghpat,Wheat,18.5,0.0,1.02,9.83,2.4511576807561744,126.24835968017578
2016-01-08,Baghpat,Wheat,17.55,0.0,2.55,8.19,2.3298291640108553,126.76563709974289
2016-01-09,Baghpat,Wheat,15.06,0.0,3.24,13.81,2.371712077136069,126.92927867174149
2016-01-10,Baghpat,Wheat,15.58,0.0,1.62,13.62,2.410294440586084,126.73015147447586
2016-01-11,Baghpat,Wheat,17.05,0.0,0.92,13.47,2.519318049628352,126.5625
2016-01-12,Baghpat,Wheat,17.07,0.0,1.37,13.12,2.5167041942984785,126.32389068603516
2016-01-13,Baghpat,Wheat,15.69,0.0,1.39,9.4,2.2917525931784137,126.46007984876633
2016-01-14,Baghpat,Wheat,14.18,0.0,1.4,6.68,2.098327385763072,126.59168243408203
2016-01-15,Baghpat,Wheat,13.26,0.0,1.73,5.1,2.040386194558795,126.46808624267578
2016-01-16,Baghpat,Wheat,13.1,0.0,2.39,9.35,2.138291145935273,126.37253254652023
2016-01-17,Baghpat,Wheat,13.32,0.0,1.03,8.43,2.1306223656800056,126.24378651380539
2016-01-18,Baghpat,Wheat,13.37,0.0,1.31,9.23,2.171449151329593,126.11446380615234
2016-01-19,Baghpat,Wheat,13.08,0.0,1.38,6.39,2.0700009506751114,125.9914442896843
2016-01-20,Baghpat,Wheat,11.51,0.0,1.75,6.74,1.9773684674283256,125.92735290527344
2016-01-21,Baghpat,Wheat,11.43,0.0,2.16,10.94,2.11961896995419,125.85868835449219
2016-01-22,Baghpat,Wheat,12.66,0.0,1.36,11.66,2.242966450606339,125.7991835474968
2016-01-23,Baghpat,Wheat,13.67,0.0,1.31,14.03,2.407464023878623,125.71335285902023
2016-01-24,Baghpat,Wheat,12.2,0.0,1.52,10.48,2.1918717747732686,125.65842121839523
2016-01-25,Baghpat,Wheat,11.43,0.0,1.59,11.13,2.167120911057079,125.61664581298828
2016-01-26,Baghpat,Wheat,15.35,0.0,0.85,10.09,2.4323410782843538,125.54798126220703
2016-01-27,Baghpat,Wheat,15.61,0.0,1.19,12.14,2.5389471155216508,125.4695937037468
2016-01-28,Baghpat,Wheat,16.0,0.0,2.08,12.12,2.58113287985005,125.38775950670242
2016-01-29,Baghpat,Wheat,18.58,0.02,1.01,10.79,2.7400747595339467,126.89953297376633
2016-01-30,Baghpat,Wheat,19.74,0.14,1.09,12.73,2.921691761647657,127.24628895521164
2016-01-31,Baghpat,Wheat,17.78,0.0,2.36,8.27,2.6084420438443847,127.11982280015945
2016-02-01,Baghpat,Wheat,15.0,0.0,2.09,14.25,2.633231747801734,126.91554576158524
2016-02-02,Baghpat,Wheat,13.43,0.0,1.89,16.66,2.5986621613523013,126.67922973632812
2016-02-03,Baghpat,Wheat,14.03,0.0,2.69,16.7,2.6639593585174404,126.47094279527664
2016-02-04,Baghpat,Wheat,14.57,0.0,2.06,16.9,2.7302904030525266,126.26494914293289
2016-02-05,Baghpat,Wheat,15.41,0.0,1.65,16.27,2.7948022978864917,126.06124877929688
2016-02-06,Baghpat,Wheat,17.06,0.0,1.48,15.1,2.907358891941766,126.3484999537468
2016-02-07,Baghpat,Wheat,15.76,2.56,1.65,9.67,2.6167252355394597,190.98358154296875
2016-02-08,Baghpat,Wheat,15.56,0.01,1.47,14.75,2.801188159947433,194.3647339940071
2016-02-09,Baghpat,Wheat,16.27,0.0,1.72,15.8,2.914489950928949,183.40530842542648
2016-02-10,Baghpat,Wheat,17.26,0.0,1.3,14.96,2.9852233382238076,174.04118031263351
2016-02-11,Baghpat,Wheat,16.69,0.0,2.24,15.12,2.9592659287166745,165.77396839857101
2016-02-12,Baghpat,Wheat,15.66,0.0,1.51,15.43,2.8982304241107886,158.80908966064453
2016-02-13,Baghpat,Wheat,16.81,0.0,1.34,13.17,2.9316193676773157,167.35724955797195
2016-02-14,Baghpat,Wheat,15.81,0.33,1.74,15.97,2.9637484011558017,163.55782002210617
2016-02-15,Baghpat,Wheat,14.73,0.0,1.63,13.43,2.7970677892815923,157.10163563489914
2016-02-16,Baghpat,Wheat,15.75,0.0,1.69,15.17,2.964192834526506,151.5289306640625
2016-02-17,Baghpat,Wheat,18.86,0.07,1.6,13.18,3.1794355840034303,147.25342243909836
2016-02-18,Baghpat,Wheat,22.02,0.2,1.99,6.9,3.245535379928283,145.67126780748367
2016-02-19,Baghpat,Wheat,23.43,0.02,1.25,12.07,3.5679637650432725,142.65002757310867
2016-02-20,Baghpat,Wheat,22.43,2.93,1.66,12.07,3.502212939334695,218.75381916761398
2016-02-21,Baghpat,Wheat,20.04,0.0,3.64,19.39,3.6072641339204354,214.41364288330078
2016-02-22,Baghpat,Wheat,19.34,0.0,3.56,20.69,3.6090838720797205,195.79524993896484
2016-02-23,Baghpat,Wheat,19.09,0.0,2.1,20.64,3.602691687251051,181.3568115234375
2016-02-24,Baghpat,Wheat,21.14,0.0,1.14,20.1,3.802572852223657,170.13073414564133
2016-02-25,Baghpat,Wheat,21.67,0.0,0.99,19.73,3.860721382183005,160.91365814208984
2016-02-26,Baghpat,Wheat,21.84,0.0,1.38,17.8,3.819879177007498,153.41548919677734
2016-02-27,Baghpat,Wheat,21.66,0.0,1.02,17.15,3.7969046748768553,147.60361164808273
2016-02-28,Baghpat,Wheat,22.66,0.0,0.73,16.38,3.881980669968845,143.10035705566406
2016-02-29,Baghpat,Wheat,22.83,0.0,0.9,16.64,3.9313045460119906,139.74437713623047
2016-03-01,Baghpat,Wheat,22.83,0.0,1.41,17.15,3.975048846728394,137.20035552978516
2016-03-02,Baghpat,Wheat,24.37,0.0,1.36,17.61,4.168843612420496,135.17131805419922
2016-03-03,Baghpat,Wheat,24.5,0.0,2.07,17.54,4.201385120464672,133.4295317530632
2016-03-04,Baghpat,Wheat,25.03,0.0,2.05,18.26,4.309459124913618,131.79703205823898
2016-03-05,Baghpat,Wheat,24.42,1.17,1.76,15.2,4.133400871876643,152.51369029283524
2016-03-06,Baghpat,Wheat,24.63,0.39,1.84,15.56,4.193145645683235,195.39070576429367
2016-03-07,Baghpat,Wheat,23.21,0.33,1.73,18.66,4.209732193662162,195.27968913316727
2016-03-08,Baghpat,Wheat,23.07,0.0,2.19,17.92,4.18552773939824,179.9285888671875
2016-03-09,Baghpat,Wheat,22.49,0.0,1.94,20.56,4.258438813740793,167.49629527330399
2016-03-10,Baghpat,Wheat,24.64,0.0,2.24,20.12,4.4891621871633225,157.50160664319992
2016-03-11,Baghpat,Wheat,26.4,3.29,1.81,15.41,4.47825565260694,161.18087321519852
2016-03-12,Baghpat,Wheat,25.35,16.54,2.61,18.34,4.529910863147598,201.46580189466476
2016-03-13,Baghpat,Wheat,22.54,0.78,2.18,20.21,4.335078093550535,305.0954818725586
2016-03-14,Baghpat,Wheat,22.47,1.07,1.15,16.68,4.198636287353135,283.6618423461914
2016-03-15,Baghpat,Wheat,20.72,0.0,2.11,20.01,4.171934076551819,253.6783128976822
2016-03-16,Baghpat,Wheat,21.12,0.0,3.01,22.06,4.317867326329116,225.7101148366928
2016-03-17,Baghpat,Wheat,23.13,0.75,1.63,17.61,4.371737007833295,207.08541870117188
2016-03-18,Baghpat,Wheat,25.91,0.1,2.05,18.7,4.741687661567178,192.57602244615555
2016-03-19,Baghpat,Wheat,27.07,0.65,0.85,17.58,4.836859869678981,181.36996775865555
2016-03-20,Baghpat,Wheat,26.54,0.56,1.34,21.56,4.987617210191369,169.63691264390945
2016-03-21,Baghpat,Wheat,23.59,0.01,4.29,23.33,4.751743441286484,158.73355865478516
2016-03-22,Baghpat,Wheat,22.5,0.0,4.39,25.92,4.751906874933282,150.6122589111328
2016-03-23,Baghpat,Wheat,23.43,0.0,2.62,25.05,4.846363050407171,144.51770335435867
2016-03-24,Baghpat,Wheat,26.35,0.0,1.22,23.33,5.134603804910154,140.11059254407883
2016-03-25,Baghpat,Wheat,27.29,0.0,0.95,22.08,5.208118855645519,136.78665161132812
2016-03-26,Baghpat,Wheat,25.02,0.0,2.33,14.19,4.6042187571705675,134.59739238023758
2016-03-27,Baghpat,Wheat,24.82,0.01,1.97,22.11,4.965131991867981,132.78121501207352
2016-03-28,Baghpat,Wheat,24.58,0.0,2.0,24.63,5.066600421245423,131.0623213648796
2016-03-29,Baghpat,Wheat,26.06,0.0,2.16,23.4,5.209200362039166,129.63637858629227
2016-03-30,Baghpat,Wheat,27.69,0.0,1.79,20.75,5.2988246509294985,128.46736460924149
2016-03-31,Baghpat,Wheat,29.18,0.0,1.53,23.06,5.6067126328124415,127.42424011230469
2016-04-01,Baghpat,Wheat,29.86,0.0,2.75,23.72,5.741790352305863,126.48868560791016
2016-04-02,Baghpat,Wheat,31.58,0.0,1.99,22.38,5.902863175083076,125.73108226060867
2016-04-03,Baghpat,Wheat,32.96,0.0,1.51,19.9,5.958035661995283,127.56386250257492
2016-04-04,Baghpat,Wheat,30.97,0.0,1.72,21.35,5.8202335349326075,128.47309112548828
2016-04-05,Baghpat,Wheat,30.17,0.0,3.07,20.2,5.687109267589798,127.26688832044601
2016-04-06,Baghpat,Wheat,29.55,0.14,2.13,21.66,5.70646519683635,126.73817127943039
2016-04-07,Baghpat,Wheat,30.14,0.0,2.17,24.27,5.927302526549388,126.59625560045242
2016-04-08,Baghpat,Wheat,28.43,0.15,1.6,25.69,5.801956243655821,126.05094909667969
2016-04-09,Baghpat,Wheat,30.12,0.0,2.2,25.49,6.0238498301312235,125.27503967285156
2016-04-10,Baghpat,Wheat,30.26,0.0,2.75,19.13,5.741129709612611,124.86191242933273
2016-04-11,Baghpat,Wheat,29.38,0.0,3.68,24.91,5.940431532671567,124.639892578125
2016-04-12,Baghpat,Wheat,28.99,0.0,4.16,26.88,6.003158450231015,124.42760914564133
2016-04-13,Baghpat,Wheat,30.3,0.0,4.33,27.42,6.215805803429524,124.22333210706711
2016-04-14,Baghpat,Wheat,31.61,0.0,3.38,26.35,6.350306757440086,124.05566722154617
2016-04-15,Baghpat,Wheat,33.03,0.0,2.84,23.72,6.414450309579444,123.92979115247726
2016-04-16,Baghpat,Wheat,34.0,0.0,2.73,24.65,6.605328735555479,123.82507771253586
2016-04-17,Baghpat,Wheat,34.54,0.0,1.8,20.86,6.48514586722253,123.74897003173828
2016-04-18,Baghpat,Wheat,34.18,0.01,2.25,22.58,6.552929976400886,123.71406108140945
2016-04-19,Baghpat,Wheat,33.89,0.19,1.6,20.02,6.393586385341461,124.21303242444992
2016-04-20,Baghpat,Wheat,33.9,0.0,3.61,24.93,6.678774130387436,124.27367717027664
2016-04-21,Baghpat,Wheat,32.98,0.0,4.57,26.93,6.680440872220275,124.04365092515945
2016-04-22,Baghpat,Wheat,33.98,0.0,2.53,24.94,6.723265359877869,123.90117198228836
2016-04-23,Baghpat,Wheat,30.84,0.37,3.08,27.63,6.464460622781552,123.81705790758133
2016-04-24,Baghpat,Wheat,30.35,0.0,2.81,28.15,6.439507228692807,123.75926971435547
2016-04-25,Baghpat,Wheat,31.15,0.0,2.8,26.96,6.502361415943118,123.70148152112961
2016-04-26,Baghpat,Wheat,32.29,0.0,1.77,23.73,6.50188873161951,123.7009048461914
2016-04-27,Baghpat,Wheat,32.85,0.0,2.12,21.55,6.472796724428156,123.73066395521164
2016-04-28,Baghpat,Wheat,32.95,0.0,2.97,24.9,6.67809916294774,123.70777130126953
2016-04-29,Baghpat,Wheat,33.17,0.0,2.52,25.23,6.738427476640637,123.68659526109695
2016-04-30,Baghpat,Wheat,32.56,0.0,2.13,25.72,6.6967254852331095,123.66771250963211
2016-05-01,Baghpat,None,33.88,0.0,2.73,27.54,6.9819752671885675,123.63052368164062
2016-05-02,Baghpat,None,35.44,0.0,2.15,26.42,7.145494570486948,123.63853007555008
2016-05-03,Baghpat,None,34.83,0.59,2.15,17.7,6.589329675304351,146.39168232679367
2016-05-04,Baghpat,None,33.55,6.05,2.66,20.31,6.587309255757804,166.22715443372726
2016-05-05,Baghpat,None,32.46,4.48,2.03,21.8,6.539399447577942,171.34380340576172
2016-05-06,Baghpat,None,31.09,0.53,1.98,20.16,6.286302424372026,170.1009750366211
2016-05-07,Baghpat,None,31.63,0.01,1.75,22.41,6.485603736494314,158.04976969957352
2016-05-08,Baghpat,None,33.03,0.0,1.8,23.16,6.7205190511504815,148.74572306871414
2016-05-09,Baghpat,None,34.46,0.02,2.1,19.7,6.727156202032126,143.6084747314453
2016-05-10,Baghpat,None,34.69,0.13,1.74,22.84,6.943864365796205,147.79243916273117
2016-05-11,Baghpat,None,34.15,2.6,1.48,24.03,6.9477161051170615,147.2986176609993
2016-05-12,Baghpat,None,34.67,0.0,1.75,25.21,7.091869136779226,142.40341186523438
2016-05-13,Baghpat,None,36.17,0.03,1.67,25.38,7.314122972530126,136.72371357679367
2016-05-14,Baghpat,None,36.53,0.0,2.04,25.88,7.400782237286664,132.15237110853195
2016-05-15,Baghpat,None,36.75,0.0,2.56,25.6,7.424385391991806,128.95831614732742
2016-05-16,Baghpat,None,36.61,0.0,2.79,26.79,7.481262938835282,126.88923329114914
2016-05-17,Baghpat,None,36.95,0.0,3.07,28.58,7.636938015158716,125.58746337890625
2016-05-18,Baghpat,None,37.78,0.0,2.3,28.74,7.770424255606667,124.65420216321945
2016-05-19,Baghpat,None,38.49,0.0,2.06,27.56,7.810535777378576,126.19228810071945
2016-05-20,Baghpat,None,38.01,0.0,2.05,25.74,7.647398784559991,126.7822265625
2016-05-21,Baghpat,None,38.51,2.25,1.99,25.8,7.727211919194223,126.00574046373367
2016-05-22,Baghpat,None,38.92,0.01,2.12,25.88,7.795715930537955,127.17303782701492
2016-05-23,Baghpat,None,37.32,3.34,1.7,19.52,7.21031695727831,159.62963104248047
2016-05-24,Baghpat,None,34.46,7.04,2.04,21.74,6.967837844676556,209.57794189453125
2016-05-25,Baghpat,None,33.88,0.0,2.42,21.63,6.890391601480553,215.49911946058273
2016-05-26,Baghpat,None,35.08,1.07,2.01,23.4,7.155847267664091,196.4361235499382
2016-05-27,Baghpat,None,37.39,0.0,4.02,23.71,7.492320720825166,176.45530253648758
2016-05-28,Baghpat,None,36.72,0.1,3.56,23.38,7.387821111918943,175.81615895032883
2016-05-29,Baghpat,None,34.05,15.53,1.84,22.03,6.956505369909855,192.52052754163742
2016-05-30,Baghpat,None,32.18,2.82,1.87,15.11,6.32949952634901,233.25519561767578
2016-05-31,Baghpat,None,33.65,0.0,2.37,23.35,6.984037598102892,205.47465831041336
2016-06-01,Baghpat,Rice,35.35,0.0,2.62,25.17,7.320702789812208,60.10475009679794
2016-06-02,Baghpat,Rice,36.33,0.0,3.72,25.41,7.473285303060099,53.52058410644531
2016-06-03,Baghpat,Rice,36.25,0.05,1.93,26.18,7.509264482354117,49.1273894906044
2016-06-04,Baghpat,Rice,37.28,0.2,1.4,25.81,7.634802181436323,46.360015869140625
2016-06-05,Baghpat,Rice,38.28,0.04,0.99,24.68,7.7106533713488945,45.26023864746094
2016-06-06,Baghpat,Rice,37.19,2.13,1.62,21.98,7.40655595889395,44.82879638671875
2016-06-07,Baghpat,Rice,35.08,4.64,1.44,25.46,7.319366202887954,45.937348902225494
2016-06-08,Baghpat,Rice,36.79,0.09,1.55,25.22,7.544882270264264,49.645042419433594
2016-06-09,Baghpat,Rice,37.86,0.22,2.02,24.26,7.639048167859766,50.09631961584091
2016-06-10,Baghpat,Rice,38.95,0.11,2.23,24.15,7.784127939657317,49.59716945886612
2016-06-11,Baghpat,Rice,37.98,0.86,3.08,22.43,7.551149566632579,49.93915557861328
2016-06-12,Baghpat,Rice,37.87,0.01,3.34,23.31,7.5898420831525675,49.08447414636612
2016-06-13,Baghpat,Rice,37.45,0.91,4.01,22.56,7.48976495498222,48.889924585819244
2016-06-14,Baghpat,Rice,35.78,0.67,3.8,19.0,7.058055056617873,76.10664367675781
2016-06-15,Baghpat,Rice,35.43,11.26,1.91,19.67,7.051660829883373,78.6397933959961
2016-06-16,Baghpat,Rice,33.54,12.4,1.76,23.53,7.014615616528353,74.59678798913956
2016-06-17,Baghpat,Rice,35.62,0.07,1.18,22.67,7.250249657262492,70.60298770666122
2016-06-18,Baghpat,Rice,36.02,0.09,1.46,23.07,7.327402965056881,96.64917290210724
2016-06-19,Baghpat,Rice,35.9,0.22,2.03,21.2,7.203380111372778,79.98332977294922
2016-06-20,Baghpat,Rice,36.3,1.42,1.72,12.25,6.718321449952705,71.14829868078232
2016-06-21,Baghpat,Rice,35.3,1.46,2.38,19.02,6.995794586042765,69.1131591796875
2016-06-22,Baghpat,Rice,34.68,0.97,1.42,21.28,7.042046849104605,69.83013153076172
2016-06-23,Baghpat,Rice,35.65,0.06,2.19,18.16,6.989097017874094,63.70659023523331
2016-06-24,Baghpat,Rice,37.2,0.0,1.93,22.13,7.4275935141229095,59.91096496582031
2016-06-25,Baghpat,Rice,36.89,0.63,1.15,21.24,7.3317427177318155,55.63182681798935
2016-06-26,Baghpat,Rice,35.56,3.5,1.54,19.46,7.0484640091456345,63.60969543457031
2016-06-27,Baghpat,Rice,35.18,6.59,1.48,17.27,6.868158910941939,72.98736423254013
2016-06-28,Baghpat,Rice,33.76,10.3,1.64,15.02,6.551360987804441,101.21288001537323
2016-06-29,Baghpat,Rice,35.44,1.48,1.45,24.19,7.295334812446218,94.84195411205292
